"log_hash","time","posid","seqid","wcdma_aset_ecio_avg","wcdma_aset_rscp_avg","wcdma_txagc","wcdma_bler_average_percent_all_channels","wcdma_rssi","gsm_speechcodecrx","mos","wav_silent_percent"
326425006478019667,"2019-05-28 12:08:20",648,369561,-6.12321384527404,-79.2256728616675,-8.53768421052632,0,-73.1633333333333,"4.5",4.1299,NULL
326425006478019667,"2019-05-28 12:08:33",661,378618,-4.9998794086047,-80.615396649984,-0.350421052631579,0,-75.6155172413793,"4.5",4.0175,NULL
326425006478019667,"2019-05-28 12:16:43",1151,688964,-7.16298259022687,-61.268339733084,-23.2789,0,-54.1053571428571,"4.5",3.4304,NULL
326425006478019667,"2019-05-28 12:17:54",1222,724370,-5.52047474557325,-61.503510459859,-27.0913684210526,0.166666666666667,-56.0535714285714,"4.5",4.0091,NULL
326425006478019667,"2019-05-28 12:18:03",1232,729160,-6.99147822919697,-64.120291788519,-27.3252222222222,0.142857142857143,-57.3379310344828,"4.5",4.1572,NULL
326425006478019667,"2019-05-28 12:18:16",1244,736867,-4.45528661721986,-60.6637611934911,-18.662,0,-56.2084745762712,"4.5",4.1208,NULL
326425006478019667,"2019-05-28 12:18:29",1258,742379,-4.01045258429636,-69.8729525842964,-15.037,0,-65.8625,"4.5",4.182,NULL
326425006478019667,"2019-05-28 12:18:42",1270,748705,-7.24653531932075,-79.1227648275174,-4.93673684210527,0,-71.7803278688525,"4.5",3.9239,NULL
326425006478019667,"2019-05-28 12:18:55",1284,756116,-9.16819595700764,-75.6949200949387,-10.9629,0.125,-66.6035087719298,"4.5",4.1506,NULL
326425006478019667,"2019-05-28 12:19:08",1296,763377,-9.11219825021483,-79.3271105309166,-6.28777777777778,0.666666666666667,-70.2350877192982,"4.5",3.6921,NULL
326425006478019667,"2019-05-28 12:19:21",1310,771545,-7.03035231742267,-74.338685650756,-13.9025555555556,0,-67.2898305084746,"4.5",4.1755,NULL
326425006478019667,"2019-05-28 14:25:15",8863,6678614,-9.3653599516653,-86.7584633999411,2.438875,0.375,-77.4689655172414,"4.5",3.7217,NULL
326425006478019667,"2019-05-28 14:25:28",8877,6687718,-11.1987535748231,-88.091857023099,-3.62857142857143,1,-77.1896551724138,"4.5",3.7553,NULL
326425006478019667,"2019-05-28 12:22:47",1515,914992,-6.21363796080897,-85.1791552021883,-3.21235294117647,0.333333333333333,-78.9655172413793,"4.5",4.1136,NULL
326425006478019667,"2019-05-28 13:59:49",7338,5659904,-8.41738643370052,-73.9798864337005,-5.7373,0.166666666666667,-65.5625,"4.5",3.6548,NULL
326425006478019667,"2019-05-28 14:00:02",7350,5666439,-8.01138322354295,-73.4289270831921,-5.0865,0,-65.4175438596491,"4.5",4.1122,NULL
326425006478019667,"2019-05-28 14:01:09",7417,5699361,-14.3831350769551,-84.6296263050253,-0.675111111111111,0.571428571428571,-70.3070175438596,"4.5",3.8455,NULL
326425006478019667,"2019-05-28 14:01:18",7426,5705540,-13.3967310173297,-85.1777655000883,-1.54777777777778,0.125,-71.6913793103448,"4.5",4.0345,NULL
326425006478019667,"2019-05-28 14:01:31",7439,5714491,-12.9385317017407,-85.5100834258786,-0.911666666666666,0.142857142857143,-72.6928571428572,"4.5",3.9268,NULL
326425006478019667,"2019-05-28 14:01:44",7452,5723634,-14.5627771115998,-91.0873924962152,7.01166666666667,0.429292929292929,-76.4533333333333,"4.5",3.4613,NULL
326425006478019667,"2019-05-28 14:01:57",7465,5735869,-13.2097214199291,-88.5181959962003,8.66511111111111,0.396471271939788,-75.4157894736842,"4.5",3.2696,NULL
326425006478019667,"2019-05-28 12:23:00",1528,923689,-5.41153791068382,-81.6539107920398,-6.05647619047619,0.428571428571429,-76.2423728813559,"4.5",4.1671,NULL
326425006478019667,"2019-05-28 12:23:13",1542,931687,-6.28135918944565,-79.0374995403229,-8.84768421052632,0.166666666666667,-72.6035087719298,"4.5",4.162,NULL
326425006478019667,"2019-05-28 12:24:17",1605,961717,-7.04609472635732,-75.0282375835002,-15.0225,0,-67.9821428571429,"4.5",3.7937,NULL
326425006478019667,"2019-05-28 12:24:26",1615,967666,-5.78337479507386,-77.2006161743842,-13.8465882352941,0,-71.4172413793104,"4.5",4.0944,NULL
326425006478019667,"2019-05-28 12:24:39",1627,976090,-4.63067797082002,-73.2923446374867,-15.2777,0,-68.6616666666667,"4.5",4.1461,NULL
326425006478019667,"2019-05-28 12:24:52",1641,982731,-9.14374407341664,-84.5653815003172,-5.44366666666667,0.626262626262626,-75.4543859649123,"4.5",3.8801,NULL
326425006478019667,"2019-05-28 12:25:05",1653,992393,-10.4879617834791,-85.5024779125114,-2.45705263157895,0.0833333333333333,-74.7894736842105,"4.5",4.1719,NULL
326425006478019667,"2019-05-28 12:25:18",1666,1006818,-8.81293903256402,-85.583991664143,-5.693,0.0714285714285714,-76.8446428571429,"4.5",3.7617,NULL
326425006478019667,"2019-05-28 12:25:31",1679,1019999,-10.1464566630651,-84.6976060883525,-6.75052631578947,0.793542074363993,-74.4293103448276,"4.5",3.7382,NULL
326425006478019667,"2019-05-28 12:25:57",1706,1043799,-10.9061470265702,-87.9436470265703,2.17094736842105,9.16666666666667,-77.0321428571428,"4.5",3.1643,NULL
326425006478019667,"2019-05-28 12:26:10",1719,1056986,-10.113022196503,-89.4468931642449,3.32822222222222,0.583333333333333,-79.1733333333333,"4.5",3.989,NULL
326425006478019667,"2019-05-28 12:05:46",495,259653,-9.02837894767496,-83.2106011698972,-4.7197,0,-74.2423728813559,"4.5",4.0266,NULL
326425006478019667,"2019-05-28 12:05:59",507,268282,-9.6676602678618,-83.1559936011951,-0.259090909090909,0.571428571428571,-73.0793103448276,"4.5",3.8545,NULL
326425006478019667,"2019-05-28 12:06:12",520,279390,-10.1418901269237,-82.0457790158125,1.25326315789474,0.333333333333333,-71.9465517241379,"4.5",3.2758,NULL
326425006478019667,"2019-05-28 12:06:25",533,290682,-11.8463683288039,-81.560695814184,-1.36388888888889,0.88511232820176,-69.6071428571428,"4.5",3.6833,NULL
326425006478019667,"2019-05-28 12:27:40",1808,1127756,-12.5503446561483,-89.7492517599734,4.8267619047619,0.5,-77.3,"4.5",3.8001,NULL
326425006478019667,"2019-05-28 12:27:53",1821,1141528,-13.4319995266093,-88.4557700184126,7.26831578947368,0.516935660957401,-75.3035714285714,"4.5",3.2976,NULL
326425006478019667,"2019-05-28 12:28:06",1834,1155037,-12.8794686816,-86.1452878906396,4.5474,0.417508417508418,-73.278947368421,"4.5",3.9107,NULL
326425006478019667,"2019-05-28 12:28:19",1847,1168406,-13.2375054295774,-84.4308916729637,4.90221052631579,0.5,-71.2103448275862,"4.5",3.3922,NULL
326425006478019667,"2019-05-28 12:28:32",1860,1183583,-13.8674304042464,-85.6799987102573,7.0862,0.143578643578644,-71.665,"4.5",3.8315,NULL
326425006478019667,"2019-05-28 12:28:45",1873,1197045,-14.7725267151427,-88.0960239829023,9.33566666666667,0.70951270951271,-73.228813559322,"4.5",3.6377,NULL
326425006478019667,"2019-05-28 12:28:58",1886,1210661,-12.9119925892468,-86.1419925892469,8.6648,0.144300144300144,-73.4172413793103,"4.5",3.0476,NULL
326425006478019667,"2019-05-28 12:29:11",1899,1223055,-10.4985315226412,-77.3609609011723,-0.539157894736842,0.5,-66.9771929824561,"4.5",3.6919,NULL
326425006478019667,"2019-05-28 12:29:24",1912,1233905,-10.7942443023806,-77.9513871595235,-0.334421052631579,0.25,-67.065,"4.5",4.1289,NULL
326425006478019667,"2019-05-28 12:29:37",1926,1244773,-9.51405156711426,-72.7175603390441,-5.673,0.333333333333333,-63.2035087719298,"4.5",3.6233,NULL
326425006478019667,"2019-05-28 12:30:45",1993,1287377,-13.2136154626215,-87.3916710181771,2.9079,0.642857142857143,-74.0775862068966,"4.5",3.1742,NULL
326425006478019667,"2019-05-28 12:30:53",2002,1295900,-12.9229405023673,-87.0594996421523,1.29057142857143,1.07936507936508,-74.0220338983051,"4.5",3.964,NULL
326425006478019667,"2019-05-28 12:31:06",2015,1310897,-11.0973992868673,-83.7568437313117,-3.06011111111111,0.571428571428571,-72.6368421052632,"4.5",3.7353,NULL
326425006478019667,"2019-05-28 12:31:19",2028,1323932,-11.3425937993348,-88.1878715771126,1.62333333333333,0.333333333333333,-76.8948275862069,"4.5",4.0231,NULL
326425006478019667,"2019-05-28 12:31:32",2040,1339976,-10.2220168213923,-86.785995316016,-0.4847,0,-76.5362068965517,"4.5",4.0601,NULL
326425006478019667,"2019-05-28 12:31:45",2053,1354984,-12.047573371954,-88.5981686100493,-0.3452,0.416666666666667,-76.5,"4.5",3.4831,NULL
326425006478019667,"2019-05-28 12:31:58",2066,1368589,-11.0791978573238,-86.5233645239904,-3.146,0.142857142857143,-75.1862068965517,"4.5",3.7321,NULL
326425006478019667,"2019-05-28 12:32:11",2079,1382879,-10.1467686438417,-84.890101977175,-4.8239,0.916666666666667,-74.7440677966102,"4.5",3.202,NULL
326425006478019667,"2019-05-28 12:32:24",2093,1395614,-11.8763692427017,-85.955877439423,-2.41355555555556,0.357142857142857,-74.1745762711864,"4.5",3.5423,NULL
326425006478019667,"2019-05-28 12:32:37",2106,1410740,-11.3113807223189,-86.393277274043,-0.5712,0.5,-75.05,"4.5",3.7551,NULL
326425006478019667,"2019-05-28 12:32:50",2119,1426157,-8.09650865466125,-81.9765086546613,-4.6365,0.285714285714286,-73.8508474576271,"4.5",4.1067,NULL
326425006478019667,"2019-05-28 12:33:58",2186,1481271,-14.1502127627525,-97.4332728720422,13.8539047619048,0.256697408871322,-83.4392857142857,"4.5",3.2589,NULL
326425006478019667,"2019-05-28 12:34:06",2195,1492015,-13.4376334466879,-101.427633446688,17.5462723248029,0.0631313131313131,-88.2237288135593,"4.5",4.1247,NULL
326425006478019667,"2019-05-28 12:34:19",2207,1506643,-12.6716899483929,-92.5096386663416,0.825883572567782,0.361952861952862,-79.99,"4.5",3.5167,NULL
326425006478019667,"2019-05-28 12:34:32",2220,1517417,-12.8998352069982,-87.2253907625537,-3.23677777777778,0.0714285714285714,-74.3946428571429,"4.5",4.1342,NULL
326425006478019667,"2019-05-28 12:34:58",2246,1536889,-10.8102151208416,-83.1472840863588,-8.97741176470588,0.214285714285714,-72.4122807017544,"4.5",3.1425,NULL
326425006478019667,"2019-05-28 12:35:11",2260,1545201,-12.5949615470251,-83.575835863965,-4.91529411764706,0.333333333333333,-71.1016949152542,"4.5",3.8955,NULL
326425006478019667,"2019-05-28 12:35:37",2286,1562744,-11.4408661187734,-82.3778105632178,-5.56452631578948,0.166666666666667,-71.1152542372881,"4.5",2.9344,NULL
326425006478019667,"2019-05-28 12:35:50",2298,1570535,-13.6142978840494,-86.4613408948021,-4.14866666666667,0.69047619047619,-72.9266666666667,"4.5",3.807,NULL
326425006478019667,"2019-05-28 12:36:03",2312,1580829,-14.0296793116882,-87.8608268526718,-3.97022222222222,0.142857142857143,-73.9,"4.5",4.1665,NULL
326425006478019667,"2019-05-28 12:37:09",2377,1622014,-11.5493098410973,-89.0154209522084,3.646,0.1875,-77.4912280701754,"4.5",2.5033,NULL
326425006478019667,"2019-05-28 12:37:17",2386,1629607,-10.0034684785382,-88.3463646534016,1.57288888888889,0.285714285714286,-78.3672413793103,"4.5",3.4433,NULL
326425006478019667,"2019-05-28 12:37:30",2398,1641554,-8.31267141171534,-84.264338078382,-3.96914285714286,0.5,-76.055,"4.5",3.5507,NULL
326425006478019667,"2019-05-28 12:37:43",2411,1652807,-9.60017989083535,-85.0160268853709,-2.66431578947368,0.0714285714285714,-75.2271186440678,"4.5",4.1326,NULL
326425006478019667,"2019-05-28 12:37:56",2424,1665554,-11.9755854739167,-88.4008632516944,3.31957894736842,0.215728715728716,-76.5810344827586,"4.5",3.8598,NULL
326425006478019667,"2019-05-28 12:38:09",2438,1676444,-12.3398100456366,-91.1909399891395,8.553,0.0833333333333333,-78.8655172413793,"4.5",3.5785,NULL
326425006478019667,"2019-05-28 12:38:22",2450,1686044,-11.8610359804485,-93.89408195746,10.1510526315789,0.4375,-82.0035087719298,"4.5",3.1157,NULL
326425006478019667,"2019-05-28 12:38:35",2463,1697897,-12.1919365595146,-95.6905924734931,13.3515789473684,0.215007215007215,-83.5741379310345,"4.5",3.6609,NULL
326425006478019667,"2019-05-28 12:38:48",2477,1711172,-11.9607381443984,-93.8399048110651,10.3232,0.75,-81.9724137931034,"4.5",3.4491,NULL
326425006478019667,"2019-05-28 12:39:01",2490,1722979,-9.88404315896394,-84.9904947718672,5.2767,0.188131313131313,-75.1118644067796,"4.5",3.9206,NULL
326425006478019667,"2019-05-28 12:39:14",2502,1735170,-9.63835862103763,-85.7304351237699,6.166,0.166666666666667,-75.5438596491228,"4.5",3.4914,NULL
326425006478019667,"2019-05-28 12:40:23",2572,1782033,-12.3143453137368,-83.0840889034804,-8.3169,0.25,-70.4431034482759,"4.5",3.8433,NULL
326425006478019667,"2019-05-28 12:40:32",2580,1790695,-12.3051251719404,-82.0684585052738,-5.94190476190476,0.428571428571429,-69.5706896551724,"4.5",2.829,NULL
326425006478019667,"2019-05-28 12:40:45",2593,1804312,-12.9792408193364,-79.330606939555,-8.76475,0.333333333333333,-66.3428571428571,"4.5",3.8877,NULL
326425006478019667,"2019-05-28 12:40:58",2606,1817526,-10.8197790872104,-79.757997478015,-8.23852631578948,0.285714285714286,-68.8754385964912,"4.5",3.2593,NULL
326425006478019667,"2019-05-28 12:41:11",2620,1828209,-11.5543806254603,-81.0139851452343,-8.44219047619048,0.0833333333333333,-69.5315789473684,"4.5",3.9976,NULL
326425006478019667,"2019-05-28 12:41:24",2632,1839164,-11.8613380130239,-83.2116157908017,-6.7373,0.5,-71.5068965517242,"4.5",2.9638,NULL
326425006478019667,"2019-05-28 12:41:37",2646,1849354,-13.88209900922,-84.1605143097664,-1.27529411764706,0.142857142857143,-70.3258620689655,"4.5",4.1271,NULL
326425006478019667,"2019-05-28 12:41:50",2658,1859823,-11.4164924808792,-66.0414924808792,-17.9535789473684,0.0714285714285714,-54.4440677966102,"4.5",4.022,NULL
326425006478019667,"2019-05-28 12:42:03",2672,1867279,-11.2061780223776,-70.5128446890443,-11.7123157894737,0.666666666666667,-59.3066666666667,"4.5",3.1795,NULL
326425006478019667,"2019-05-28 12:42:16",2684,1874344,-8.26446657929575,-69.924811406882,-13.5162352941176,0.428571428571429,-61.6603448275862,"4.5",4.1584,NULL
326425006478019667,"2019-05-28 12:42:29",2698,1881671,-6.92592047161708,-68.1852425055154,-13.2684705882353,0,-61.2593220338983,"4.5",4.1285,NULL
326425006478019667,"2019-05-28 12:43:35",2764,1918831,-12.6439847539352,-90.1320055872685,4.52655555555556,0.642857142857143,-77.5983333333333,"4.5",3.2521,NULL
326425006478019667,"2019-05-28 12:43:44",2772,1926629,-13.0167555228216,-89.2370945058725,5.67788888888889,0.143578643578644,-75.951724137931,"4.5",3.8055,NULL
326425006478019667,"2019-05-28 12:43:57",2785,1937166,-13.0468867006535,-90.5127059096931,6.89266666666667,0.333333333333333,-77.4105263157895,"4.5",3.1996,NULL
326425006478019667,"2019-05-28 12:44:10",2799,1948242,-12.7379319188959,-90.2712652522292,3.2359,0.6328125,-77.4086206896552,"4.5",3.632,NULL
326425006478019667,"2019-05-28 12:44:23",2811,1966290,-12.5658847294558,-92.9992180627891,6.73161904761904,0.0714285714285714,-80.5534482758621,"4.5",4.0832,NULL
326425006478019667,"2019-05-28 12:44:36",2824,1981632,-11.7598784721862,-92.0046006944085,10.3685555555556,0.571428571428571,-80.3983050847458,"4.5",3.4287,NULL
326425006478019667,"2019-05-28 12:44:49",2838,1993363,-10.0111654960875,-85.2261928184919,1.80129411764706,0.214285714285714,-75.0913793103448,"4.5",3.9049,NULL
326425006478019667,"2019-05-28 12:45:02",2851,2005215,-3.96831687753722,-72.7384923161337,-10.8452631578947,0,-68.7701754385965,"4.5",4.0144,NULL
326425006478019667,"2019-05-28 12:45:15",2863,2012842,-6.9864795494648,-78.759866646239,-4.55223529411765,0.0714285714285714,-71.905,"4.5",4.1502,NULL
326425006478019667,"2019-05-28 12:45:28",2877,2021975,-8.72090259728695,-80.6364393204508,-5.5558,0,-71.8810344827586,"4.5",4.1664,NULL
326425006478019667,"2019-05-28 12:45:41",2889,2031325,-7.77072052182342,-80.9910595048743,-7.96955555555555,0,-73.280701754386,"4.5",4.1774,NULL
326425006478019667,"2019-05-28 12:46:48",2956,2075882,-13.1626225204946,-83.0494504774838,-3.052,0,-69.7816666666667,"4.5",3.9282,NULL
326425006478019667,"2019-05-28 12:46:57",2966,2084760,-13.3784921846715,-84.9107144068937,-1.32704761904762,0,-71.3948275862069,"4.5",4.0065,NULL
326425006478019667,"2019-05-28 12:47:10",2978,2096508,-12.6457950704392,-84.0659563607618,-1.10971428571429,0.642857142857143,-71.5967213114754,"4.5",2.9826,NULL
326425006478019667,"2019-05-28 12:47:23",2992,2107411,-13.0887785857,-85.6404735009542,-0.762454545454544,0.833333333333333,-72.4745762711864,"4.5",3.2058,NULL
326425006478019667,"2019-05-28 12:47:36",3004,2116739,-12.2217970123683,-85.9142970123684,-0.452315789473683,0.9375,-73.585,"4.5",3.6686,NULL
326425006478019667,"2019-05-28 12:47:49",3018,2125755,-12.6378266897993,-87.1521945058912,-1.94895652173913,1.18117262854105,-74.5245614035088,"4.5",3.3373,NULL
326425006478019667,"2019-05-28 12:48:02",3030,2136633,-12.4387343520824,-86.2016653865651,1.3032380952381,1,-73.6775862068965,"4.5",3.7453,NULL
326425006478019667,"2019-05-28 12:48:15",3043,2146721,-11.5842097307366,-84.3488649031504,-0.261888888888889,0.75,-72.7258620689655,"4.5",3.764,NULL
326425006478019667,"2019-05-28 12:48:28",3056,2155893,-12.8450680875639,-85.6424365086166,1.24819047619048,0.666666666666667,-72.925,"4.5",3.8637,NULL
326425006478019667,"2019-05-28 12:48:41",3069,2166393,-14.4170954762377,-87.5212621429044,3.6077,0.428571428571429,-72.9392857142857,"4.5",3.8765,NULL
326425006478019667,"2019-05-28 12:48:54",3083,2180645,-15.0377744632691,-86.7248712374627,1.28494736842105,0.270408163265306,-71.4983333333333,"4.5",3.5815,NULL
326425006478019667,"2019-05-28 12:50:02",3150,2231255,-10.2169832033497,-75.8669832033498,-9.67435294117647,0.0833333333333333,-65.65,"4.5",4.1835,NULL
326425006478019667,"2019-05-28 12:50:10",3158,2238674,-9.95319411751093,-75.0873895198098,-9.9465,0.666666666666667,-65.275,"4.5",4.0051,NULL
326425006478019667,"2019-05-28 12:50:23",3171,2249637,-10.5439182310823,-82.6547515644156,-9.299,0.285714285714286,-71.9642857142857,"4.5",4.102,NULL
326425006478019667,"2019-05-28 12:50:36",3185,2262405,-10.6268310353409,-84.6556445946629,-7.7766,0.308970099667774,-73.9931034482758,"4.5",3.3185,NULL
326425006478019667,"2019-05-28 12:50:49",3197,2274994,-11.9180045340127,-84.1746712006793,-7.1944,0.540104997341839,-72.2396551724138,"4.5",4.0208,NULL
326425006478019667,"2019-05-28 12:51:02",3210,2287507,-10.2880200839606,-82.1549431608836,-4.98058823529412,0.0833333333333333,-71.5459016393443,"4.5",4.0901,NULL
326425006478019667,"2019-05-28 12:51:15",3224,2298071,-8.23843771197972,-79.7918275424882,-4.4763,0.214285714285714,-71.4965517241379,"4.5",3.5166,NULL
326425006478019667,"2019-05-28 12:51:28",3236,2306574,-9.81101818781597,-80.7696388774712,-4.78914285714286,0.333333333333333,-71.0614035087719,"4.5",3.7071,NULL
326425006478019667,"2019-05-28 12:51:41",3250,2315041,-13.4528614710222,-87.825177855203,1.33077777777778,0.142857142857143,-74.2859649122807,"4.5",4.0711,NULL
326425006478019667,"2019-05-28 12:51:54",3262,2328260,-14.2432328116503,-89.2506402190577,2.13866666666667,0.416666666666667,-75.1033898305085,"4.5",3.31,NULL
326425006478019667,"2019-05-28 12:52:07",3275,2344384,-13.3117361867893,-87.9990925086284,3.01518181818182,0.214285714285714,-74.8196428571429,"4.5",3.9609,NULL
326425006478019667,"2019-05-28 12:53:15",3343,2395187,-12.2263861910319,-85.2602844961167,3.0133,0.248516915183582,-72.9491525423729,"4.5",3.8229,NULL
326425006478019667,"2019-05-28 12:53:23",3352,2402362,-12.3269810703739,-85.3863031042722,4.83263157894737,1.21500721500722,-72.9542372881356,"4.5",2.4062,NULL
326425006478019667,"2019-05-28 12:53:36",3364,2412793,-12.1339285769737,-85.3751715148269,2.7022,0.833333333333333,-73.1965517241379,"4.5",3.1989,NULL
326425006478019667,"2019-05-28 12:53:49",3378,2425010,-12.4130931336942,-85.3372310647286,5.2002,1.14285714285714,-72.7859649122807,"4.5",2.9129,NULL
326425006478019667,"2019-05-28 12:54:02",3390,2435816,-12.7069710887695,-83.0186669952022,5.39294736842105,1.33333333333333,-70.321052631579,"4.5",3.336,NULL
326425006478019667,"2019-05-28 12:54:15",3403,2444507,-12.772836367423,-82.8774811761662,5.27266666666667,0.857142857142857,-70.0203389830508,"4.5",3.0519,NULL
326425006478019667,"2019-05-28 12:54:28",3416,2454309,-13.3856167031277,-85.9393523353116,2.18109999999999,0.572871572871573,-72.4879310344827,"4.5",3.2395,NULL
326425006478019667,"2019-05-28 12:54:41",3430,2464990,-13.2486537864849,-87.7416645391731,3.56057142857143,0.285714285714286,-74.6666666666667,"4.5",3.9188,NULL
326425006478019667,"2019-05-28 12:54:54",3443,2479539,-13.7360078781123,-88.1352142273187,5.284,0.285714285714286,-74.4293103448276,"4.5",2.6625,NULL
326425006478019667,"2019-05-28 12:55:07",3456,2495427,-14.2726222127003,-88.7404188228698,4.1065,0.375,-74.5446428571429,"4.5",3.8708,NULL
326425006478019667,"2019-05-28 12:55:20",3468,2509614,-14.0901416393426,-87.3734749726759,3.6331,1.66666666666667,-73.2122807017544,"4.5",4.0812,NULL
326425006478019667,"2019-05-28 12:56:28",3537,2565608,-12.6983447926021,-81.2855996945629,0.0778000000000002,0.25,-68.645,"4.5",3.817,NULL
326425006478019667,"2019-05-28 12:56:37",3546,2577326,-11.6440418342066,-78.9542568879701,-2.2581,0.375,-67.4803571428571,"4.5",3.3537,NULL
326425006478019667,"2019-05-28 12:56:50",3559,2594394,-11.6899839553496,-76.9855395109052,-4.664,0.583333333333333,-65.3396551724138,"4.5",3.5592,NULL
326425006478019667,"2019-05-28 12:57:03",3571,2606100,-11.3828787028529,-74.6342014541756,-3.0367,0.428571428571429,-63.2762711864407,"4.5",3.3857,NULL
326425006478019667,"2019-05-28 12:57:16",3584,2617484,-11.5907308513503,-78.0462034881663,-1.41591304347826,0.143578643578644,-66.5220338983051,"4.5",4.0116,NULL
326425006478019667,"2019-05-28 12:57:29",3597,2631530,-13.1314581896907,-80.8827402409727,1.87971428571429,0.5,-67.6169491525424,"4.5",3.4024,NULL
326425006478019667,"2019-05-28 12:57:42",3610,2645205,-9.41344030063878,-74.0000523224967,-0.386333333333333,0.583333333333333,-64.5559322033898,"4.5",3.9837,NULL
326425006478019667,"2019-05-28 12:57:55",3624,2654855,-10.5920428279612,-71.5369580821985,-5.81654545454545,0.285714285714286,-60.9793103448276,"4.5",4.2023,NULL
326425006478019667,"2019-05-28 12:58:08",3636,2664458,-12.3939880352534,-75.44657424215,-4.99504761904762,0.916666666666667,-62.9637931034483,"4.5",3.9919,NULL
326425006478019667,"2019-05-28 12:58:21",3650,2673484,-14.5469746947767,-83.0489191392212,0.839222222222222,0.188762626262626,-68.4258620689655,"4.5",4.1366,NULL
326425006478019667,"2019-05-28 12:58:34",3662,2684333,-14.566277555146,-88.1421108884793,8.8425,0.214285714285714,-73.5857142857143,"4.5",3.8898,NULL
326425006478019667,"2019-05-28 12:59:48",3736,2742803,-13.5123574738897,-86.9387015599113,3.6794,0.285714285714286,-73.1915254237288,"4.5",4.129,NULL
326425006478019667,"2019-05-28 12:59:57",3746,2751746,-11.9378988701113,-85.3002644615092,0.904842105263158,0.166666666666667,-73.1965517241379,"4.5",3.8959,NULL
326425006478019667,"2019-05-28 13:00:10",3758,2763267,-12.5956203741139,-83.4900648185583,-1.44235294117647,0.285714285714286,-70.8719298245614,"4.5",4.0057,NULL
326425006478019667,"2019-05-28 13:00:23",3771,2774272,-13.2671539329406,-82.9771001694997,-1.15666666666667,0.25,-69.7627118644068,"4.5",2.7738,NULL
326425006478019667,"2019-05-28 13:00:36",3785,2785140,-13.9169026720183,-83.9152360053516,2.18047619047619,0.268890831390831,-70.0767857142857,"4.5",3.4325,NULL
326425006478019667,"2019-05-28 13:00:49",3798,2797088,-14.2440221388675,-83.5781491229945,2.60245454545455,0.333333333333333,-69.3620689655172,"4.5",3.4625,NULL
326425006478019667,"2019-05-28 13:01:02",3810,2809426,-11.113475834757,-81.22643879772,0.0382857142857143,0.285714285714286,-70.0189655172414,"4.5",3.5698,NULL
326425006478019667,"2019-05-28 13:01:15",3823,2821061,-12.42435128888,-82.2635179555466,4.17831578947369,0.142857142857143,-69.7,"4.5",4.1428,NULL
326425006478019667,"2019-05-28 13:01:28",3837,2832129,-12.5551547167128,-82.2359456771648,5.43977777777778,1.33333333333333,-69.7017543859649,"4.5",3.8781,NULL
326425006478019667,"2019-05-28 13:01:41",3850,2842693,-12.0207860653446,-82.0912778686233,7.60189473684211,0.428571428571429,-70.4383333333333,"4.5",4.178,NULL
326425006478019667,"2019-05-28 13:01:54",3862,2852862,-11.6578739044349,-81.3812610012091,6.19304761904762,0.416666666666667,-69.8283333333333,"4.5",4.0656,NULL
326425006478019667,"2019-05-28 13:03:04",3933,2898968,-12.4876620973881,-89.2476620973881,7.48247619047619,0.357864357864358,-76.9263157894737,"4.5",2.9731,NULL
326425006478019667,"2019-05-28 13:03:13",3941,2908673,-14.3927622052919,-90.7310135714122,7.27111111111111,0.142857142857143,-76.3,"4.5",3.6135,NULL
326425006478019667,"2019-05-28 13:03:26",3955,2924373,-14.3261293507227,-89.1305737951672,7.79417391304348,0.43001443001443,-74.9517241379311,"4.5",3.8156,NULL
326425006478019667,"2019-05-28 13:03:39",3967,2938627,-13.9329447322946,-90.0973386716886,9.39421052631579,0.357142857142857,-76.1771929824561,"4.5",4.1176,NULL
326425006478019667,"2019-05-28 13:03:52",3980,2954022,-14.2252058284291,-89.7212375744608,8.90718181818182,0.428571428571429,-75.4101694915255,"4.5",3.549,NULL
326425006478019667,"2019-05-28 13:04:05",3993,2967993,-12.1630169321459,-86.9648398488125,8.767,0.333333333333333,-74.7383333333334,"4.5",3.796,NULL
326425006478019667,"2019-05-28 13:04:18",4007,2982642,-13.905099379203,-89.831554405658,9.5325,0.285714285714286,-76.142372881356,"4.5",3.9378,NULL
326425006478019667,"2019-05-28 13:04:31",4020,2999940,-14.1998058572621,-88.8111815186377,9.02263157894737,0.0833333333333333,-74.5706896551724,"4.5",3.9645,NULL
326425006478019667,"2019-05-28 13:04:44",4032,3016538,-14.4947550055615,-90.500969694827,4.66347368421053,0.167227833894501,-76.1350877192982,"4.5",4.1673,NULL
326425006478019667,"2019-05-28 13:04:57",4046,3032130,-15.0081104833131,-90.6160592012618,11.9444210526316,0.143578643578644,-75.5431034482758,"4.5",3.8154,NULL
326425006478019667,"2019-05-28 13:05:10",4058,3050910,-14.7174537616735,-91.4866079905292,9.5448,0.357142857142857,-76.7466666666667,"4.5",3.6805,NULL
326425006478019667,"2019-05-28 13:06:21",4130,3105454,-12.0558756916333,-85.5509049313994,-6.4049,0.5,-73.4807017543859,"4.5",3.8752,NULL
326425006478019667,"2019-05-28 13:06:29",4137,3112731,-13.1134802637571,-85.299152778377,-1.96294736842105,0.357142857142857,-72.1625,"4.5",3.0004,NULL
326425006478019667,"2019-05-28 13:06:42",4151,3126662,-13.6753720418786,-84.6706101371167,0.756434782608696,0.357142857142857,-71.085,"4.5",3.4043,NULL
